timestamp,node_id,event,num_cores,num_free_cores,num_utilized_cores
1748485999,n38,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n39,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n40,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n41,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n42,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n43,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n44,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n45,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n46,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n47,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n48,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n49,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n50,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n51,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n52,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n53,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n54,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n55,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n56,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n57,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n58,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n59,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n60,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n61,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n62,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n63,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n64,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n65,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n66,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n67,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n68,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n69,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n70,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n71,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n72,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n73,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n74,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n75,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n76,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n77,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n78,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n79,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n80,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n81,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n82,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n83,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n84,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n85,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n86,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n87,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n88,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n89,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n90,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n91,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n92,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n93,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n94,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n95,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n96,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n97,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n98,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n99,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n100,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n101,NODE_OCCUPATION_CHANGED,18,0,18
1748486079,n34,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n35,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n36,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n37,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n38,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n39,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n40,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n41,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n42,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n43,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n44,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n45,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n46,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n47,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n48,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n49,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n50,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n51,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n52,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n53,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n54,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n55,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n56,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n57,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n58,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n59,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n60,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n61,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n62,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n63,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n64,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n65,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n66,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n67,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n68,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n69,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n70,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n71,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n72,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n73,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n74,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n75,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n76,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n77,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n78,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n79,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n80,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n81,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n82,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n83,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n84,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n85,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n86,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n87,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n88,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n89,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n90,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n91,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n92,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n93,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n94,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n95,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n96,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n97,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n98,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n99,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n100,NODE_OCCUPATION_CHANGED,18,18,0
1748486079,n101,NODE_OCCUPATION_CHANGED,18,18,0
1748486081,n81,NODE_OCCUPATION_CHANGED,18,2,16
1748486081,n82,NODE_OCCUPATION_CHANGED,18,2,16
1748486081,n83,NODE_OCCUPATION_CHANGED,18,2,16
1748486081,n84,NODE_OCCUPATION_CHANGED,18,2,16
1748486081,n89,NODE_OCCUPATION_CHANGED,18,2,16
1748486081,n90,NODE_OCCUPATION_CHANGED,18,2,16
1748486081,n91,NODE_OCCUPATION_CHANGED,18,2,16
1748486081,n92,NODE_OCCUPATION_CHANGED,18,2,16
1748486082,n34,NODE_OCCUPATION_CHANGED,18,0,18
1748486082,n35,NODE_OCCUPATION_CHANGED,18,0,18
1748486082,n36,NODE_OCCUPATION_CHANGED,18,0,18
1748486082,n37,NODE_OCCUPATION_CHANGED,18,0,18
1748486082,n38,NODE_OCCUPATION_CHANGED,18,0,18
1748486082,n39,NODE_OCCUPATION_CHANGED,18,0,18
1748486082,n40,NODE_OCCUPATION_CHANGED,18,0,18
1748486082,n41,NODE_OCCUPATION_CHANGED,18,0,18
1748486082,n42,NODE_OCCUPATION_CHANGED,18,0,18
1748486082,n43,NODE_OCCUPATION_CHANGED,18,0,18
1748486082,n44,NODE_OCCUPATION_CHANGED,18,0,18
1748486082,n45,NODE_OCCUPATION_CHANGED,18,0,18
1748486082,n46,NODE_OCCUPATION_CHANGED,18,0,18
1748486082,n47,NODE_OCCUPATION_CHANGED,18,0,18
1748486082,n80,NODE_OCCUPATION_CHANGED,18,0,18
1748486082,n85,NODE_OCCUPATION_CHANGED,18,0,18
1748486082,n86,NODE_OCCUPATION_CHANGED,18,0,18
1748486082,n87,NODE_OCCUPATION_CHANGED,18,0,18
1748486082,n88,NODE_OCCUPATION_CHANGED,18,0,18
1748486082,n93,NODE_OCCUPATION_CHANGED,18,0,18
1748486082,n94,NODE_OCCUPATION_CHANGED,18,0,18
1748486082,n95,NODE_OCCUPATION_CHANGED,18,0,18
1748486082,n96,NODE_OCCUPATION_CHANGED,18,0,18
1748486082,n97,NODE_OCCUPATION_CHANGED,18,0,18
1748486082,n98,NODE_OCCUPATION_CHANGED,18,0,18
1748486082,n99,NODE_OCCUPATION_CHANGED,18,0,18
1748486082,n100,NODE_OCCUPATION_CHANGED,18,0,18
1748486082,n101,NODE_OCCUPATION_CHANGED,18,0,18
1748486082,n48,NODE_OCCUPATION_CHANGED,18,2,16
1748486082,n49,NODE_OCCUPATION_CHANGED,18,2,16
1748486082,n50,NODE_OCCUPATION_CHANGED,18,2,16
1748486082,n51,NODE_OCCUPATION_CHANGED,18,2,16
1748486082,n52,NODE_OCCUPATION_CHANGED,18,2,16
1748486082,n53,NODE_OCCUPATION_CHANGED,18,2,16
1748486082,n54,NODE_OCCUPATION_CHANGED,18,2,16
1748486082,n55,NODE_OCCUPATION_CHANGED,18,2,16
1748486082,n56,NODE_OCCUPATION_CHANGED,18,2,16
1748486082,n57,NODE_OCCUPATION_CHANGED,18,2,16
1748486082,n58,NODE_OCCUPATION_CHANGED,18,2,16
1748486082,n59,NODE_OCCUPATION_CHANGED,18,2,16
1748486082,n60,NODE_OCCUPATION_CHANGED,18,2,16
1748486082,n61,NODE_OCCUPATION_CHANGED,18,2,16
1748486082,n62,NODE_OCCUPATION_CHANGED,18,2,16
1748486082,n63,NODE_OCCUPATION_CHANGED,18,2,16
1748486082,n64,NODE_OCCUPATION_CHANGED,18,2,16
1748486082,n65,NODE_OCCUPATION_CHANGED,18,2,16
1748486082,n66,NODE_OCCUPATION_CHANGED,18,2,16
1748486082,n67,NODE_OCCUPATION_CHANGED,18,2,16
1748486082,n68,NODE_OCCUPATION_CHANGED,18,2,16
1748486082,n69,NODE_OCCUPATION_CHANGED,18,2,16
1748486082,n70,NODE_OCCUPATION_CHANGED,18,2,16
1748486082,n71,NODE_OCCUPATION_CHANGED,18,2,16
1748486082,n72,NODE_OCCUPATION_CHANGED,18,2,16
1748486082,n73,NODE_OCCUPATION_CHANGED,18,2,16
1748486082,n74,NODE_OCCUPATION_CHANGED,18,2,16
1748486082,n75,NODE_OCCUPATION_CHANGED,18,2,16
1748486082,n76,NODE_OCCUPATION_CHANGED,18,2,16
1748486082,n77,NODE_OCCUPATION_CHANGED,18,2,16
1748486082,n78,NODE_OCCUPATION_CHANGED,18,2,16
1748486082,n79,NODE_OCCUPATION_CHANGED,18,2,16
1748486091,n34,NODE_OCCUPATION_CHANGED,18,18,0
1748486091,n35,NODE_OCCUPATION_CHANGED,18,18,0
1748486091,n36,NODE_OCCUPATION_CHANGED,18,18,0
1748486091,n37,NODE_OCCUPATION_CHANGED,18,18,0
1748486091,n38,NODE_OCCUPATION_CHANGED,18,18,0
1748486091,n39,NODE_OCCUPATION_CHANGED,18,18,0
1748486091,n40,NODE_OCCUPATION_CHANGED,18,18,0
1748486091,n41,NODE_OCCUPATION_CHANGED,18,18,0
1748486091,n42,NODE_OCCUPATION_CHANGED,18,18,0
1748486091,n43,NODE_OCCUPATION_CHANGED,18,18,0
1748486091,n44,NODE_OCCUPATION_CHANGED,18,18,0
1748486091,n45,NODE_OCCUPATION_CHANGED,18,18,0
1748486091,n46,NODE_OCCUPATION_CHANGED,18,18,0
1748486091,n47,NODE_OCCUPATION_CHANGED,18,18,0
