timestamp,event,id,task_id,size,model,model_params,ts+size*tp
1748486155,SET_DEFINED,MCAGraphObject://0/2272/629,MCAGraphObject://0/2271/1,1,AMDAHL_PSET_MODEL,"{'t_s': 0.10022271714922047, 't_p': 404.8997772828508}",
1748486155,SET_DEFINED,MCAGraphObject://0/2272/630,MCAGraphObject://0/2271/1,1,AMDAHL_PSET_MODEL,"{'t_s': 0.10022271714922047, 't_p': 404.8997772828508}",
1748486155,SET_DEFINED,MCAGraphObject://0/2272/631,MCAGraphObject://0/2271/1,1,AMDAHL_PSET_MODEL,"{'t_s': 0.10022271714922047, 't_p': 404.8997772828508}",
1748486155,SET_DEFINED,MCAGraphObject://0/2272/632,MCAGraphObject://0/2271/1,1,AMDAHL_PSET_MODEL,"{'t_s': 0.10022271714922047, 't_p': 404.8997772828508}",
1748486155,SET_DEFINED,MCAGraphObject://0/2272/634,MCAGraphObject://0/2271/1,1,AMDAHL_PSET_MODEL,"{'t_s': 0.10022271714922047, 't_p': 404.8997772828508}",
1748486155,SET_DEFINED,MCAGraphObject://0/2272/635,MCAGraphObject://0/2271/1,1,AMDAHL_PSET_MODEL,"{'t_s': 0.10022271714922047, 't_p': 404.8997772828508}",
1748486155,SET_DEFINED,MCAGraphObject://0/2272/636,MCAGraphObject://0/2271/1,1,AMDAHL_PSET_MODEL,"{'t_s': 0.10022271714922047, 't_p': 404.8997772828508}",
1748486155,SET_DEFINED,MCAGraphObject://0/2272/637,MCAGraphObject://0/2271/1,1,AMDAHL_PSET_MODEL,"{'t_s': 0.10022271714922047, 't_p': 404.8997772828508}",
1748486155,SET_DEFINED,MCAGraphObject://0/2272/638,MCAGraphObject://0/2271/1,1,AMDAHL_PSET_MODEL,"{'t_s': 0.10022271714922047, 't_p': 404.8997772828508}",
1748486155,SET_DEFINED,MCAGraphObject://0/2272/639,MCAGraphObject://0/2271/1,1,AMDAHL_PSET_MODEL,"{'t_s': 0.10022271714922047, 't_p': 404.8997772828508}",
1748486155,SET_DEFINED,MCAGraphObject://0/2272/640,MCAGraphObject://0/2271/1,1,AMDAHL_PSET_MODEL,"{'t_s': 0.10022271714922047, 't_p': 404.8997772828508}",
1748486155,SET_DEFINED,MCAGraphObject://0/2272/641,MCAGraphObject://0/2271/1,1,AMDAHL_PSET_MODEL,"{'t_s': 0.10022271714922047, 't_p': 404.8997772828508}",
1748486155,SET_DEFINED,MCAGraphObject://0/2272/642,MCAGraphObject://0/2271/1,1,AMDAHL_PSET_MODEL,"{'t_s': 0.10022271714922047, 't_p': 404.8997772828508}",
1748486155,SET_DEFINED,MCAGraphObject://0/2272/643,MCAGraphObject://0/2271/1,1,AMDAHL_PSET_MODEL,"{'t_s': 0.10022271714922047, 't_p': 404.8997772828508}",
1748486155,SET_DEFINED,MCAGraphObject://0/2272/644,MCAGraphObject://0/2271/1,1,AMDAHL_PSET_MODEL,"{'t_s': 0.10022271714922047, 't_p': 404.8997772828508}",
1748486155,SET_DEFINED,MCAGraphObject://0/2272/645,MCAGraphObject://0/2271/1,1,AMDAHL_PSET_MODEL,"{'t_s': 0.10022271714922047, 't_p': 404.8997772828508}",
1748486155,SET_DEFINED,MCAGraphObject://0/2272/646,MCAGraphObject://0/2271/1,1,AMDAHL_PSET_MODEL,"{'t_s': 0.10022271714922047, 't_p': 404.8997772828508}",
1748486155,SET_DEFINED,MCAGraphObject://0/2272/647,MCAGraphObject://0/2271/1,1,AMDAHL_PSET_MODEL,"{'t_s': 0.10022271714922047, 't_p': 404.8997772828508}",
1748486155,SET_DEFINED,MCAGraphObject://0/2272/648,MCAGraphObject://0/2271/1,1,AMDAHL_PSET_MODEL,"{'t_s': 0.10022271714922047, 't_p': 404.8997772828508}",
1748486155,SET_DEFINED,MCAGraphObject://0/2272/649,MCAGraphObject://0/2271/1,1,AMDAHL_PSET_MODEL,"{'t_s': 0.10022271714922047, 't_p': 404.8997772828508}",
1748486155,SET_DEFINED,MCAGraphObject://0/2272/651,MCAGraphObject://0/2271/1,1,AMDAHL_PSET_MODEL,"{'t_s': 0.10022271714922047, 't_p': 404.8997772828508}",
1748486155,SET_DEFINED,MCAGraphObject://0/2272/652,MCAGraphObject://0/2271/1,1,AMDAHL_PSET_MODEL,"{'t_s': 0.10022271714922047, 't_p': 404.8997772828508}",
